item_posrate,365
shop_score_delivery,312
user_star_level,264
item_sales_level,257
prev_to_now,252
first_to_now,250
shop_score_service,212
user_age_level,210
item_price_level,199
shop_score_description,165
shop_review_positive_rate,155
age_item_posrate,118
item_category_list,104
recent_15minutes,97
item_collected_level,78
item_pv_level,75
shop_star_level,66
item_city_id,52
shop_review_num_level,40
item_category_list,36
user_occupation_id,34
user_occupation_id,33
user_gender_id,29
item_category_list,27
item_category_list,27
user_gender_id,24
item_brand_id,24
item_category_list,22
item_city_id,18
item_id,17
user_occupation_id,16
item_brand_id,16
item_id,15
item_city_id,15
item_brand_id,15
item_city_id,14
item_id,13
item_id,13
item_id,13
shop_id,12
item_id,12
item_city_id,12
item_category_list,12
shop_id,11
item_id,11
item_id,11
item_id,11
item_id,11
item_city_id,11
item_category_list,11
item_brand_id,11
shop_id,10
item_id,10
item_id,10
item_category_list,10
item_brand_id,10
item_brand_id,10
item_id,9
item_id,9
item_id,9
item_id,9
item_city_id,9
item_category_list,9
item_id,8
item_id,8
item_id,8
item_brand_id,8
item_brand_id,8
user_gender_id,7
shop_id,7
shop_id,7
shop_id,7
item_id,7
item_id,7
item_id,7
item_id,7
item_id,7
item_id,7
item_id,7
item_id,7
item_city_id,7
item_city_id,7
item_category_list,7
item_brand_id,7
item_brand_id,7
item_brand_id,7
shop_id,6
shop_id,6
item_id,6
item_id,6
item_id,6
item_id,6
item_id,6
item_id,6
item_city_id,6
item_category_list,6
item_brand_id,6
item_brand_id,6
item_brand_id,6
item_brand_id,6
shop_id,5
shop_id,5
shop_id,5
shop_id,5
shop_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_id,5
item_city_id,5
item_category_list,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
item_brand_id,5
user_occupation_id,4
shop_id,4
shop_id,4
shop_id,4
shop_id,4
shop_id,4
shop_id,4
shop_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_id,4
item_category_list,4
item_brand_id,4
item_brand_id,4
item_brand_id,4
item_brand_id,4
item_brand_id,4
item_brand_id,4
item_brand_id,4
user_gender_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
shop_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_id,3
item_city_id,3
item_city_id,3
item_city_id,3
item_city_id,3
item_city_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
item_brand_id,3
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
shop_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_id,2
item_city_id,2
item_city_id,2
item_city_id,2
item_city_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
item_brand_id,2
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
shop_id,1
item_id,1
item_id,1
item_id,1
item_id,1
item_id,1
item_id,1
item_id,1
item_id,1
